v8-version,4,6,85,31,0
timer-event-end,"V8.IcMiss",166024
timer-event-start,"V8.IcMiss",166028
timer-event-end,"V8.IcMiss",166034
timer-event-start,"V8.IcMiss",166039
timer-event-end,"V8.IcMiss",166044
timer-event-start,"V8.IcMiss",166048
timer-event-end,"V8.IcMiss",166052
timer-event-start,"V8.IcMiss",166056
timer-event-end,"V8.IcMiss",166060
timer-event-start,"V8.ParseLazyMicroSeconds",166105
timer-event-end,"V8.ParseLazyMicroSeconds",166164
timer-event-start,"V8.RecompileSynchronous",166180
timer-event-start,"V8.CompileFullCode",166186
timer-event-end,"V8.CompileFullCode",166216
code-creation,LazyCompile,0,0x128d6818e2a0,844,"get native collection.js:245:16",0x2cb677c759d0,~
timer-event-start,"V8.ParseLazyMicroSeconds",166279
timer-event-end,"V8.ParseLazyMicroSeconds",166325
timer-event-start,"V8.CompileFullCode",166339
timer-event-end,"V8.CompileFullCode",166371
code-creation,LazyCompile,0,0x128d6818e600,772,"GetExistingHash native collection.js:72:25",0x2cb677c74ff8,~
timer-event-start,"V8.ParseLazyMicroSeconds",166451
timer-event-end,"V8.ParseLazyMicroSeconds",166504
timer-event-start,"V8.CompileFullCode",166519
timer-event-end,"V8.CompileFullCode",166555
code-creation,LazyCompile,0,0x128d6818e920,1312,"MapFindEntry native collection.js:41:22",0x2cb677c74e50,~
timer-event-start,"V8.ParseLazyMicroSeconds",166601
timer-event-end,"V8.ParseLazyMicroSeconds",166625
timer-event-start,"V8.ParseLazyMicroSeconds",166673
timer-event-end,"V8.ParseLazyMicroSeconds",166696
timer-event-start,"V8.CompileFullCode",166704
timer-event-end,"V8.CompileFullCode",166721
code-creation,LazyCompile,0,0x128d6818ee40,372,"isNaN native v8natives.js:1116:21",0x2cb677c5b1b0,~
timer-event-end,"V8.RecompileSynchronous",166808
timer-event-start,"V8.RecompileConcurrent",166816
timer-event-start,"V8.External",166845
timer-event-end,"V8.External",166887
timer-event-start,"V8.External",166915
timer-event-end,"V8.External",166960
timer-event-start,"V8.IcMiss",167123
timer-event-end,"V8.IcMiss",167133
timer-event-start,"V8.External",167150
timer-event-end,"V8.External",167160
timer-event-start,"V8.External",167168
timer-event-end,"V8.External",167175
timer-event-start,"V8.External",167184
timer-event-end,"V8.External",167191
timer-event-start,"V8.External",167206
timer-event-end,"V8.External",167218
timer-event-start,"V8.External",167255
timer-event-start,"V8.Execute",167269
timer-event-end,"V8.Execute",167278
timer-event-end,"V8.External",167282
timer-event-start,"V8.External",167300
timer-event-start,"V8.Execute",167312
timer-event-end,"V8.Execute",167319
timer-event-end,"V8.External",167323
timer-event-start,"V8.External",167376
timer-event-end,"V8.External",167396
timer-event-start,"V8.External",167435
timer-event-end,"V8.External",167451
timer-event-start,"V8.External",167456
timer-event-start,"V8.Execute",167463
timer-event-end,"V8.Execute",167470
timer-event-end,"V8.External",167474
timer-event-start,"V8.External",167487
timer-event-end,"V8.External",167496
timer-event-start,"V8.External",167501
timer-event-end,"V8.External",167509
timer-event-start,"V8.External",167514
timer-event-end,"V8.External",167519
timer-event-start,"V8.External",167528
timer-event-start,"V8.CompileScriptMicroSeconds",167539
timer-event-start,"V8.ParseMicroSeconds",167551
timer-event-end,"V8.RecompileConcurrent",167582
timer-event-end,"V8.ParseMicroSeconds",167649
timer-event-start,"V8.CompileMicroSeconds",167667
timer-event-start,"V8.CompileFullCode",167680
timer-event-start,"V8.CompileFullCode",167693
timer-event-start,"V8.CompileFullCode",167714
timer-event-end,"V8.CompileFullCode",167756
code-creation,Function,0,0x128d6818efc0,2332," /Users/Bongani/.node/lib/node_modules/mocha/node_modules/supports-color/index.js:17:30",0x34b540167db8,~
timer-event-end,"V8.CompileFullCode",167802
code-creation,Function,0,0x128d6818f8e0,700," /Users/Bongani/.node/lib/node_modules/mocha/node_modules/supports-color/index.js:1:11",0x34b540167f98,~
timer-event-end,"V8.CompileFullCode",167827
code-creation,Script,0,0x128d6818fba0,244,"/Users/Bongani/.node/lib/node_modules/mocha/node_modules/supports-color/index.js",0x34b5401680d8,~
timer-event-end,"V8.CompileMicroSeconds",167840
timer-event-end,"V8.CompileScriptMicroSeconds",167846
timer-event-end,"V8.External",167851
timer-event-start,"V8.External",167856
timer-event-start,"V8.Execute",167864
timer-event-start,"V8.RecompileSynchronous",167869
code-creation,Stub,2,0x128d6818fca0,182,"DoubleToIStub"
code-creation,LazyCompile,1,0x128d6818fd60,2401,"get native collection.js:245:16",0x2cb677c759d0,*
timer-event-end,"V8.RecompileSynchronous",168070
timer-event-end,"V8.Execute",168086
timer-event-end,"V8.External",168091
timer-event-start,"V8.IcMiss",168128
timer-event-end,"V8.IcMiss",168136
timer-event-start,"V8.External",168141
timer-event-end,"V8.External",168150
timer-event-start,"V8.External",168168
timer-event-end,"V8.External",168180
timer-event-start,"V8.External",168192
timer-event-end,"V8.External",168224
timer-event-start,"V8.External",168277
timer-event-end,"V8.External",168287
timer-event-start,"V8.IcMiss",168295
timer-event-end,"V8.IcMiss",168300
timer-event-start,"V8.External",168304
timer-event-end,"V8.External",168311
timer-event-start,"V8.External",168317
timer-event-end,"V8.External",168324
timer-event-start,"V8.External",168341
timer-event-end,"V8.External",168352
timer-event-start,"V8.ParseLazyMicroSeconds",168390
timer-event-end,"V8.ParseLazyMicroSeconds",168411
timer-event-start,"V8.RecompileSynchronous",168421
timer-event-start,"V8.CompileFullCode",168426
timer-event-end,"V8.CompileFullCode",168440
code-creation,LazyCompile,0,0x128d681906e0,204,"_makeLong path.js:1320:32",0x13520de1cef8,~
timer-event-end,"V8.RecompileSynchronous",168475
timer-event-start,"V8.External",168483
timer-event-start,"V8.Execute",168495
timer-event-end,"V8.Execute",168503
timer-event-start,"V8.RecompileConcurrent",168522
timer-event-end,"V8.External",168535
timer-event-end,"V8.RecompileConcurrent",168571
timer-event-start,"V8.RecompileSynchronous",168582
code-creation,LazyCompile,1,0x128d681907c0,163,"_makeLong path.js:1320:32",0x13520de1cef8,*
timer-event-end,"V8.RecompileSynchronous",168650
timer-event-start,"V8.External",168681
timer-event-start,"V8.Execute",168714
timer-event-end,"V8.Execute",168745
timer-event-end,"V8.External",168755
timer-event-start,"V8.External",168865
timer-event-end,"V8.External",168887
timer-event-start,"V8.External",168894
timer-event-start,"V8.Execute",168902
timer-event-end,"V8.Execute",168911
timer-event-end,"V8.External",168916
timer-event-start,"V8.External",168930
timer-event-end,"V8.External",168942
timer-event-start,"V8.External",168948
timer-event-end,"V8.External",168958
timer-event-start,"V8.External",168977
timer-event-end,"V8.External",168984
timer-event-start,"V8.External",168994
timer-event-start,"V8.CompileScriptMicroSeconds",169008
timer-event-start,"V8.ParseMicroSeconds",169020
timer-event-end,"V8.ParseMicroSeconds",169084
timer-event-start,"V8.CompileMicroSeconds",169100
timer-event-start,"V8.CompileFullCode",169115
timer-event-start,"V8.CompileFullCode",169128
timer-event-end,"V8.CompileFullCode",169147
code-creation,Function,0,0x128d68190880,244," /Users/Bongani/.node/lib/node_modules/mocha/node_modules/has-flag/index.js:1:11",0x34b540169ad8,~
timer-event-end,"V8.CompileFullCode",169177
code-creation,Script,0,0x128d68190980,244,"/Users/Bongani/.node/lib/node_modules/mocha/node_modules/has-flag/index.js",0x34b540169c18,~
timer-event-end,"V8.CompileMicroSeconds",169193
timer-event-end,"V8.CompileScriptMicroSeconds",169201
timer-event-end,"V8.External",169206
timer-event-start,"V8.External",169212
timer-event-start,"V8.Execute",169221
timer-event-end,"V8.Execute",169227
timer-event-end,"V8.External",169231
timer-event-start,"V8.IcMiss",169249
timer-event-end,"V8.IcMiss",169258
timer-event-start,"V8.ParseLazyMicroSeconds",169268
timer-event-end,"V8.ParseLazyMicroSeconds",169311
timer-event-start,"V8.CompileFullCode",169330
timer-event-end,"V8.CompileFullCode",169366
code-creation,LazyCompile,0,0x128d68190a80,972,"module.exports /Users/Bongani/.node/lib/node_modules/mocha/node_modules/has-flag/index.js:2:27",0x34b540169970,~
timer-event-start,"V8.IcMiss",169387
timer-event-end,"V8.IcMiss",169394
timer-event-start,"V8.IcMiss",169399
timer-event-end,"V8.IcMiss",169406
timer-event-start,"V8.IcMiss",169410
timer-event-end,"V8.IcMiss",169415
timer-event-start,"V8.IcMiss",169420
timer-event-end,"V8.IcMiss",169426
timer-event-start,"V8.ParseLazyMicroSeconds",169432
timer-event-end,"V8.ParseLazyMicroSeconds",169481
timer-event-start,"V8.CompileFullCode",169498
timer-event-end,"V8.CompileFullCode",169529
code-creation,LazyCompile,0,0x128d68190e60,532,"indexOf native array.js:1094:22",0x2cb677c67d40,~
timer-event-start,"V8.IcMiss",169550
timer-event-start,"V8.External",169557
timer-event-end,"V8.External",169562
timer-event-end,"V8.IcMiss",169566
timer-event-start,"V8.IcMiss",169570
timer-event-end,"V8.IcMiss",169577
timer-event-start,"V8.ParseLazyMicroSeconds",169585
timer-event-end,"V8.ParseLazyMicroSeconds",169701
timer-event-start,"V8.CompileFullCode",169728
timer-event-end,"V8.CompileFullCode",169793
code-creation,LazyCompile,0,0x128d68191080,2260,"InnerArrayIndexOf native array.js:1049:27",0x2cb677c6a838,~
timer-event-start,"V8.IcMiss",169815
timer-event-end,"V8.IcMiss",169821
timer-event-start,"V8.IcMiss",169826
timer-event-end,"V8.IcMiss",169833
timer-event-start,"V8.IcMiss",169838
timer-event-end,"V8.IcMiss",169843
timer-event-start,"V8.IcMiss",169848
timer-event-end,"V8.IcMiss",169852
timer-event-start,"V8.IcMiss",169857
timer-event-end,"V8.IcMiss",169864
timer-event-start,"V8.IcMiss",169869
timer-event-end,"V8.IcMiss",169874
timer-event-start,"V8.IcMiss",169879
timer-event-end,"V8.IcMiss",169884
timer-event-start,"V8.IcMiss",169900
timer-event-end,"V8.IcMiss",169907
code-creation,RegExp,5,0x128d68191960,750,"^--"
timer-event-start,"V8.IcMiss",169946
timer-event-end,"V8.IcMiss",169953
timer-event-start,"V8.IcMiss",169957
timer-event-end,"V8.IcMiss",169963
timer-event-start,"V8.IcMiss",169967
code-creation,Stub,11,0x128d68191c60,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
timer-event-end,"V8.IcMiss",169987
timer-event-start,"V8.IcMiss",169992
timer-event-start,"V8.External",169999
timer-event-end,"V8.External",170004
timer-event-end,"V8.IcMiss",170008
timer-event-start,"V8.IcMiss",170013
timer-event-end,"V8.IcMiss",170018
timer-event-start,"V8.IcMiss",170023
timer-event-end,"V8.IcMiss",170027
timer-event-start,"V8.IcMiss",170031
timer-event-end,"V8.IcMiss",170036
timer-event-start,"V8.IcMiss",170041
timer-event-end,"V8.IcMiss",170047
timer-event-start,"V8.IcMiss",170052
timer-event-end,"V8.IcMiss",170057
timer-event-start,"V8.IcMiss",170061
code-creation,Handler,3,0x128d68191ce0,164,"indexOf"
timer-event-end,"V8.IcMiss",170097
timer-event-start,"V8.IcMiss",170103
timer-event-end,"V8.IcMiss",170109
timer-event-start,"V8.IcMiss",170115
timer-event-end,"V8.IcMiss",170120
timer-event-start,"V8.IcMiss",170125
timer-event-end,"V8.IcMiss",170131
timer-event-start,"V8.IcMiss",170137
timer-event-end,"V8.IcMiss",170143
timer-event-start,"V8.IcMiss",170148
timer-event-end,"V8.IcMiss",170153
timer-event-start,"V8.IcMiss",170159
timer-event-end,"V8.IcMiss",170164
timer-event-start,"V8.IcMiss",170170
timer-event-end,"V8.IcMiss",170175
timer-event-start,"V8.IcMiss",170180
timer-event-end,"V8.IcMiss",170185
timer-event-start,"V8.IcMiss",170190
timer-event-end,"V8.IcMiss",170195
timer-event-start,"V8.IcMiss",170201
timer-event-end,"V8.IcMiss",170206
timer-event-start,"V8.IcMiss",170211
timer-event-end,"V8.IcMiss",170216
timer-event-start,"V8.IcMiss",170221
timer-event-end,"V8.IcMiss",170227
timer-event-start,"V8.IcMiss",170231
timer-event-end,"V8.IcMiss",170237
timer-event-start,"V8.IcMiss",170241
timer-event-start,"V8.ParseLazyMicroSeconds",170250
timer-event-end,"V8.ParseLazyMicroSeconds",170302
timer-event-start,"V8.CompileFullCode",170325
timer-event-end,"V8.CompileFullCode",170359
code-creation,LazyCompile,0,0x128d68191da0,596," internal/process/stdio.js:8:46",0x13520de18c38,~
timer-event-start,"V8.IcMiss",170380
timer-event-end,"V8.IcMiss",170386
timer-event-start,"V8.IcMiss",170391
timer-event-end,"V8.IcMiss",170399
timer-event-start,"V8.IcMiss",170404
timer-event-end,"V8.IcMiss",170409
timer-event-start,"V8.External",170414
timer-event-end,"V8.External",170422
timer-event-start,"V8.IcMiss",170428
timer-event-end,"V8.IcMiss",170435
timer-event-start,"V8.External",170440
timer-event-end,"V8.External",170449
timer-event-start,"V8.IcMiss",170454
timer-event-end,"V8.IcMiss",170461
timer-event-start,"V8.IcMiss",170466
timer-event-end,"V8.IcMiss",170472
timer-event-start,"V8.IcMiss",170477
timer-event-end,"V8.IcMiss",170482
timer-event-start,"V8.External",170490
timer-event-end,"V8.External",170592
timer-event-start,"V8.IcMiss",170601
code-creation,Handler,3,0x128d68192000,138,"handle"
code-creation,StoreIC,9,0x128d681920a0,134,"handle"
timer-event-end,"V8.IcMiss",170644
timer-event-start,"V8.IcMiss",170659
code-creation,Handler,3,0x128d68192140,192,"_connecting"
code-creation,StoreIC,9,0x128d68192200,134,"_connecting"
timer-event-end,"V8.IcMiss",170707
timer-event-start,"V8.IcMiss",170712
code-creation,Handler,3,0x128d681922a0,192,"_hadError"
code-creation,StoreIC,9,0x128d68192360,134,"_hadError"
timer-event-end,"V8.IcMiss",170743
timer-event-start,"V8.IcMiss",170747
code-creation,Handler,3,0x128d68192400,192,"_handle"
code-creation,StoreIC,9,0x128d681924c0,134,"_handle"
timer-event-end,"V8.IcMiss",170776
timer-event-start,"V8.IcMiss",170781
code-creation,Handler,3,0x128d68192560,192,"_parent"
code-creation,StoreIC,9,0x128d68192620,134,"_parent"
timer-event-end,"V8.IcMiss",170810
timer-event-start,"V8.IcMiss",170815
code-creation,Handler,3,0x128d681926c0,192,"_host"
code-creation,StoreIC,9,0x128d68192780,134,"_host"
timer-event-end,"V8.IcMiss",170843
timer-event-start,"V8.IcMiss",170848
timer-event-end,"V8.IcMiss",170855
timer-event-start,"V8.IcMiss",170860
timer-event-end,"V8.IcMiss",170865
timer-event-start,"V8.IcMiss",170871
timer-event-end,"V8.IcMiss",170876
timer-event-start,"V8.IcMiss",170882
timer-event-end,"V8.IcMiss",170888
timer-event-start,"V8.IcMiss",170892
code-creation,Handler,3,0x128d68192820,192,"objectMode"
code-creation,StoreIC,9,0x128d681928e0,134,"objectMode"
timer-event-end,"V8.IcMiss",170924
timer-event-start,"V8.IcMiss",170929
timer-event-end,"V8.IcMiss",170934
timer-event-start,"V8.IcMiss",170938
timer-event-end,"V8.IcMiss",170945
timer-event-start,"V8.IcMiss",170949
timer-event-end,"V8.IcMiss",170955
timer-event-start,"V8.IcMiss",170959
code-creation,StoreIC,9,0x128d68192980,134,"objectMode"
timer-event-end,"V8.IcMiss",170978
timer-event-start,"V8.IcMiss",170982
timer-event-end,"V8.IcMiss",170988
timer-event-start,"V8.IcMiss",170992
timer-event-end,"V8.IcMiss",170997
timer-event-start,"V8.IcMiss",171014
code-creation,Handler,3,0x128d68192a20,184,"highWaterMark"
code-creation,StoreIC,9,0x128d68192ae0,134,"highWaterMark"
timer-event-end,"V8.IcMiss",171047
timer-event-start,"V8.IcMiss",171052
timer-event-end,"V8.IcMiss",171059
timer-event-start,"V8.IcMiss",171063
code-creation,StoreIC,9,0x128d68192b80,134,"highWaterMark"
timer-event-end,"V8.IcMiss",171082
timer-event-start,"V8.IcMiss",171087
code-creation,Handler,3,0x128d68192c20,192,"buffer"
code-creation,StoreIC,9,0x128d68192ce0,134,"buffer"
timer-event-end,"V8.IcMiss",171114
timer-event-start,"V8.IcMiss",171119
code-creation,Handler,3,0x128d68192d80,184,"length"
code-creation,StoreIC,9,0x128d68192e40,134,"length"
timer-event-end,"V8.IcMiss",171146
timer-event-start,"V8.IcMiss",171151
code-creation,Handler,3,0x128d68192ee0,192,"pipes"
code-creation,StoreIC,9,0x128d68192fa0,134,"pipes"
timer-event-end,"V8.IcMiss",171183
timer-event-start,"V8.IcMiss",171188
code-creation,Handler,3,0x128d68193040,184,"pipesCount"
code-creation,StoreIC,9,0x128d68193100,134,"pipesCount"
timer-event-end,"V8.IcMiss",171216
timer-event-start,"V8.IcMiss",171221
code-creation,Handler,3,0x128d681931a0,192,"flowing"
code-creation,StoreIC,9,0x128d68193260,134,"flowing"
timer-event-end,"V8.IcMiss",171248
timer-event-start,"V8.IcMiss",171253
code-creation,Handler,3,0x128d68193300,192,"ended"
code-creation,StoreIC,9,0x128d681933c0,134,"ended"
timer-event-end,"V8.IcMiss",171280
timer-event-start,"V8.IcMiss",171284
code-creation,Handler,3,0x128d68193460,192,"endEmitted"
code-creation,StoreIC,9,0x128d68193520,134,"endEmitted"
timer-event-end,"V8.IcMiss",171313
timer-event-start,"V8.IcMiss",171318
code-creation,Handler,3,0x128d681935c0,192,"reading"
code-creation,StoreIC,9,0x128d68193680,134,"reading"
timer-event-end,"V8.IcMiss",171345
timer-event-start,"V8.IcMiss",171350
code-creation,Handler,3,0x128d68193720,192,"sync"
code-creation,StoreIC,9,0x128d681937e0,134,"sync"
timer-event-end,"V8.IcMiss",171377
timer-event-start,"V8.IcMiss",171381
code-creation,Handler,3,0x128d68193880,192,"needReadable"
code-creation,StoreIC,9,0x128d68193940,134,"needReadable"
timer-event-end,"V8.IcMiss",171411
timer-event-start,"V8.IcMiss",171416
code-creation,Handler,3,0x128d681939e0,192,"emittedReadable"
code-creation,StoreIC,9,0x128d68193aa0,134,"emittedReadable"
timer-event-end,"V8.IcMiss",171446
timer-event-start,"V8.IcMiss",171450
code-creation,Handler,3,0x128d68193b40,192,"readableListening"
